sample_id,file_path,language,smell_type,entity_name,ground_truth
MLCQ_7684728_DataClass,spring-xd-dirt/src/main/java/org/springframework/xd/dirt/modules/metadata/FileSinkOptionsMetadata.java,java,DataClass,FileSinkOptionsMetadata,1
MLCQ_7684728_LargeClass,spring-xd-dirt/src/main/java/org/springframework/xd/dirt/modules/metadata/FileSinkOptionsMetadata.java,java,LargeClass,FileSinkOptionsMetadata,0
MLCQ_3764491_DataClass,src/com/amazon/pay/response/model/SetOrderAttributesResponse.java,java,DataClass,SetOrderAttributesResponse,0
MLCQ_3764491_LargeClass,src/com/amazon/pay/response/model/SetOrderAttributesResponse.java,java,LargeClass,SetOrderAttributesResponse,0
MLCQ_6030541_LongMethod,californium-core/src/main/java/org/eclipse/californium/core/network/stack/congestioncontrol/BasicRto.java,java,LongMethod,processRTTmeasurement,0
MLCQ_6030541_FeatureEnvy,californium-core/src/main/java/org/eclipse/californium/core/network/stack/congestioncontrol/BasicRto.java,java,FeatureEnvy,processRTTmeasurement,0
MLCQ_5565017_LargeClass,sentry-binding/sentry-binding-hive/src/main/java/org/apache/sentry/binding/hive/authz/SentryConfigTool.java,java,LargeClass,CommandImpl,0
MLCQ_5565017_DataClass,sentry-binding/sentry-binding-hive/src/main/java/org/apache/sentry/binding/hive/authz/SentryConfigTool.java,java,DataClass,CommandImpl,0
MLCQ_9291749_LongMethod,src/java.desktop/share/classes/java/awt/geom/AffineTransform.java,java,LongMethod,createTransformedShape,0
MLCQ_9291749_FeatureEnvy,src/java.desktop/share/classes/java/awt/geom/AffineTransform.java,java,FeatureEnvy,createTransformedShape,0
MLCQ_4471010_FeatureEnvy,exec/java-exec/src/main/java/org/apache/drill/exec/planner/types/decimal/DecimalScalePrecisionModFunction.java,java,FeatureEnvy,computeScalePrecision,0
MLCQ_4471010_LongMethod,exec/java-exec/src/main/java/org/apache/drill/exec/planner/types/decimal/DecimalScalePrecisionModFunction.java,java,LongMethod,computeScalePrecision,0
MLCQ_5297721_LongMethod,parquet-thrift/src/main/java/org/apache/parquet/thrift/BufferedProtocolReadToWrite.java,java,LongMethod,BufferedProtocolReadToWrite,0
MLCQ_5297721_FeatureEnvy,parquet-thrift/src/main/java/org/apache/parquet/thrift/BufferedProtocolReadToWrite.java,java,FeatureEnvy,BufferedProtocolReadToWrite,0
MLCQ_6060474_LongMethod,compiler-java/src/org/eclipse/ceylon/compiler/java/loader/CeylonEnter.java,java,LongMethod,main,1
MLCQ_6060474_FeatureEnvy,compiler-java/src/org/eclipse/ceylon/compiler/java/loader/CeylonEnter.java,java,FeatureEnvy,main,0
MLCQ_6161020_LongMethod,ide/commons-gwt/src/main/java/org/eclipse/che/ide/resource/Path.java,java,LongMethod,removeLastSegments,0
MLCQ_6161020_FeatureEnvy,ide/commons-gwt/src/main/java/org/eclipse/che/ide/resource/Path.java,java,FeatureEnvy,removeLastSegments,0
MLCQ_5698044_FeatureEnvy,core/src/main/java/com/opensymphony/xwork2/ognl/accessor/XWorkMapPropertyAccessor.java,java,FeatureEnvy,getValue,0
MLCQ_5698044_LongMethod,core/src/main/java/com/opensymphony/xwork2/ognl/accessor/XWorkMapPropertyAccessor.java,java,LongMethod,getValue,0
MLCQ_5358686_LongMethod,openejb/container/openejb-jee/src/main/java/org/apache/openejb/jee/was/v6/ejb/MethodElement.java,java,LongMethod,getDescriptions,0
MLCQ_5358686_FeatureEnvy,openejb/container/openejb-jee/src/main/java/org/apache/openejb/jee/was/v6/ejb/MethodElement.java,java,FeatureEnvy,getDescriptions,0
MLCQ_5972104_LongMethod,container/openejb-loader/src/main/java/org/apache/openejb/loader/IO.java,java,LongMethod,copyDirectory,1
MLCQ_5972104_FeatureEnvy,container/openejb-loader/src/main/java/org/apache/openejb/loader/IO.java,java,FeatureEnvy,copyDirectory,0
MLCQ_5983608_LargeClass,bundles/com.amazonaws.eclipse.lambda/src/com/amazonaws/eclipse/explorer/lambda/FunctionTagsTable.java,java,LargeClass,FunctionTagsTable,1
MLCQ_5983608_DataClass,bundles/com.amazonaws.eclipse.lambda/src/com/amazonaws/eclipse/explorer/lambda/FunctionTagsTable.java,java,DataClass,FunctionTagsTable,0
MLCQ_5018622_DataClass,lens-client/src/main/java/org/apache/lens/client/jdbc/LensJdbcStatement.java,java,DataClass,LensJdbcStatement,0
MLCQ_5018622_LargeClass,lens-client/src/main/java/org/apache/lens/client/jdbc/LensJdbcStatement.java,java,LargeClass,LensJdbcStatement,0
MLCQ_9323339_FeatureEnvy,src/jdk.hotspot.agent/share/classes/sun/jvm/hotspot/runtime/x86/X86Frame.java,java,FeatureEnvy,senderForInterpreterFrame,0
MLCQ_9323339_LongMethod,src/jdk.hotspot.agent/share/classes/sun/jvm/hotspot/runtime/x86/X86Frame.java,java,LongMethod,senderForInterpreterFrame,0
MLCQ_8292673_LargeClass,mpt/impl/managesieve/core/src/main/java/org/apache/james/mpt/testsuite/HaveSpaceContract.java,java,LargeClass,HaveSpaceContract,0
MLCQ_8292673_DataClass,mpt/impl/managesieve/core/src/main/java/org/apache/james/mpt/testsuite/HaveSpaceContract.java,java,DataClass,HaveSpaceContract,0
MLCQ_9535301_LargeClass,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/NflyFSystem.java,java,LargeClass,NflyFSystem,1
MLCQ_9535301_DataClass,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/NflyFSystem.java,java,DataClass,NflyFSystem,0
MLCQ_4467093_LongMethod,exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillPreparedStatementImpl.java,java,LongMethod,cleanUp,0
MLCQ_4467093_FeatureEnvy,exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillPreparedStatementImpl.java,java,FeatureEnvy,cleanUp,0
MLCQ_7795012_DataClass,wicket-guice/src/main/java/org/apache/wicket/guice/GuiceComponentInjector.java,java,DataClass,GuiceComponentInjector,0
MLCQ_7795012_LargeClass,wicket-guice/src/main/java/org/apache/wicket/guice/GuiceComponentInjector.java,java,LargeClass,GuiceComponentInjector,0
MLCQ_6842606_FeatureEnvy,src/com/google/caja/util/SyntheticAttributes.java,java,FeatureEnvy,remove,0
MLCQ_6842606_LongMethod,src/com/google/caja/util/SyntheticAttributes.java,java,LongMethod,remove,0
MLCQ_7929479_DataClass,org.eclipse.zest.layouts/src/org/eclipse/zest/layouts/algorithms/internal/DynamicScreen.java,java,DataClass,XComparator,0
MLCQ_7929479_LargeClass,org.eclipse.zest.layouts/src/org/eclipse/zest/layouts/algorithms/internal/DynamicScreen.java,java,LargeClass,XComparator,0
MLCQ_5676371_DataClass,entityhub/query/sparql/src/main/java/org/apache/stanbol/entityhub/query/sparql/SparqlFieldQueryFactory.java,java,DataClass,SparqlFieldQueryFactory,0
MLCQ_5676371_LargeClass,entityhub/query/sparql/src/main/java/org/apache/stanbol/entityhub/query/sparql/SparqlFieldQueryFactory.java,java,LargeClass,SparqlFieldQueryFactory,0
MLCQ_5670026_LargeClass,streams-core/src/main/java/org/apache/streams/core/StreamsDatum.java,java,LargeClass,StreamsDatum,0
MLCQ_5670026_DataClass,streams-core/src/main/java/org/apache/streams/core/StreamsDatum.java,java,DataClass,StreamsDatum,1
MLCQ_4159543_LargeClass,core/src/main/java/org/apache/calcite/avatica/proto/Common.java,java,LargeClass,Signature,0
MLCQ_4159543_DataClass,core/src/main/java/org/apache/calcite/avatica/proto/Common.java,java,DataClass,Signature,0
MLCQ_6471435_FeatureEnvy,bundles/org.apache.jasper.glassfish/src/org/apache/jasper/compiler/SmapUtil.java,java,FeatureEnvy,SDEInstaller,0
MLCQ_6471435_LongMethod,bundles/org.apache.jasper.glassfish/src/org/apache/jasper/compiler/SmapUtil.java,java,LongMethod,SDEInstaller,0
MLCQ_9201577_LargeClass,data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/executor/transform/ResultSetWrapper.java,java,LargeClass,ResultSetWrapper,0
MLCQ_9201577_DataClass,data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/executor/transform/ResultSetWrapper.java,java,DataClass,ResultSetWrapper,0
MLCQ_4405841_LongMethod,plugins/openldap.acl.editor/src/main/java/org/apache/directory/studio/openldap/config/acl/wrapper/AclAttributeWrapper.java,java,LongMethod,equals,0
MLCQ_4405841_FeatureEnvy,plugins/openldap.acl.editor/src/main/java/org/apache/directory/studio/openldap/config/acl/wrapper/AclAttributeWrapper.java,java,FeatureEnvy,equals,0
MLCQ_3877118_LongMethod,ambari-server/src/main/java/org/apache/ambari/server/controller/AmbariManagementControllerImpl.java,java,LongMethod,verifyRepository,1
MLCQ_3877118_FeatureEnvy,ambari-server/src/main/java/org/apache/ambari/server/controller/AmbariManagementControllerImpl.java,java,FeatureEnvy,verifyRepository,0
MLCQ_3981336_LargeClass,libraries/sql-generator/src/main/java/org/apache/polygene/library/sql/generator/implementation/grammar/query/TableAliasImpl.java,java,LargeClass,TableAliasImpl,0
MLCQ_3981336_DataClass,libraries/sql-generator/src/main/java/org/apache/polygene/library/sql/generator/implementation/grammar/query/TableAliasImpl.java,java,DataClass,TableAliasImpl,0
MLCQ_7300150_DataClass,spring-rabbit/src/main/java/org/springframework/amqp/rabbit/core/RabbitGatewaySupport.java,java,DataClass,RabbitGatewaySupport,1
MLCQ_7300150_LargeClass,spring-rabbit/src/main/java/org/springframework/amqp/rabbit/core/RabbitGatewaySupport.java,java,LargeClass,RabbitGatewaySupport,0
MLCQ_5314955_LongMethod,pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawer.java,java,LongMethod,closePath,0
MLCQ_5314955_FeatureEnvy,pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawer.java,java,FeatureEnvy,closePath,0
MLCQ_8655527_LongMethod,modules/core/src/main/java/org/apache/ignite/internal/processors/platform/messaging/PlatformMessaging.java,java,LongMethod,startRemoteListenAsync,0
MLCQ_8655527_FeatureEnvy,modules/core/src/main/java/org/apache/ignite/internal/processors/platform/messaging/PlatformMessaging.java,java,FeatureEnvy,startRemoteListenAsync,1
MLCQ_6153811_DataClass,core/tests/org.eclipse.dltk.ui.tests/src/org/eclipse/dltk/ui/tests/StringAsserts.java,java,DataClass,StringAsserts,0
MLCQ_6153811_LargeClass,core/tests/org.eclipse.dltk.ui.tests/src/org/eclipse/dltk/ui/tests/StringAsserts.java,java,LargeClass,StringAsserts,0
MLCQ_7067326_LargeClass,jre_emul/android/platform/external/okhttp/okio/okio/src/main/java/okio/RealBufferedSink.java,java,LargeClass,RealBufferedSink,0
MLCQ_7067326_DataClass,jre_emul/android/platform/external/okhttp/okio/okio/src/main/java/okio/RealBufferedSink.java,java,DataClass,RealBufferedSink,0
MLCQ_7476183_LargeClass,jpa/deferred/src/main/java/example/model/Customer1392.java,java,LargeClass,Customer1392,0
MLCQ_7476183_DataClass,jpa/deferred/src/main/java/example/model/Customer1392.java,java,DataClass,Customer1392,1
MLCQ_6863919_LongMethod,core/src/main/java/com/google/errorprone/bugpatterns/inject/InjectOnMemberAndConstructor.java,java,LongMethod,matchClass,1
MLCQ_6863919_FeatureEnvy,core/src/main/java/com/google/errorprone/bugpatterns/inject/InjectOnMemberAndConstructor.java,java,FeatureEnvy,matchClass,1
MLCQ_7757865_LongMethod,indexing-service/src/main/java/org/apache/druid/indexing/seekablestream/SeekableStreamIndexTaskRunner.java,java,LongMethod,isMoreToReadBeforeReadingRecord,0
MLCQ_7757865_FeatureEnvy,indexing-service/src/main/java/org/apache/druid/indexing/seekablestream/SeekableStreamIndexTaskRunner.java,java,FeatureEnvy,isMoreToReadBeforeReadingRecord,0
MLCQ_6941861_LongMethod,core/src/com/google/inject/spi/Elements.java,java,LongMethod,bindInterceptor,0
MLCQ_6941861_FeatureEnvy,core/src/com/google/inject/spi/Elements.java,java,FeatureEnvy,bindInterceptor,0
MLCQ_4260514_FeatureEnvy,src/benchmarks/java/org/apache/commons/ognl/performance/invocation/GetConstructorsInvocation.java,java,FeatureEnvy,invoke,0
MLCQ_4260514_LongMethod,src/benchmarks/java/org/apache/commons/ognl/performance/invocation/GetConstructorsInvocation.java,java,LongMethod,invoke,0
MLCQ_4613952_FeatureEnvy,src/main/java/org/codehaus/groovy/runtime/DefaultGroovyMethods.java,java,FeatureEnvy,disjoint,0
MLCQ_4613952_LongMethod,src/main/java/org/codehaus/groovy/runtime/DefaultGroovyMethods.java,java,LongMethod,disjoint,0
MLCQ_7907703_FeatureEnvy,src-gen/com/facebook/buck/log/thrift/TimeStatsRemoteLogEntry.java,java,FeatureEnvy,hashCode,0
MLCQ_7907703_LongMethod,src-gen/com/facebook/buck/log/thrift/TimeStatsRemoteLogEntry.java,java,LongMethod,hashCode,0
MLCQ_4599156_LargeClass,giraph-core/src/main/java/org/apache/giraph/ooc/persistence/InMemoryDataAccessor.java,java,LargeClass,InMemoryDataInputWrapper,0
MLCQ_4599156_DataClass,giraph-core/src/main/java/org/apache/giraph/ooc/persistence/InMemoryDataAccessor.java,java,DataClass,InMemoryDataInputWrapper,0
MLCQ_5892646_LargeClass,vxquery-core/src/main/java/org/apache/vxquery/runtime/functions/comparison/general/GeneralLtComparisonScalarEvaluatorFactory.java,java,LargeClass,GeneralLtComparisonScalarEvaluatorFactory,0
MLCQ_5892646_DataClass,vxquery-core/src/main/java/org/apache/vxquery/runtime/functions/comparison/general/GeneralLtComparisonScalarEvaluatorFactory.java,java,DataClass,GeneralLtComparisonScalarEvaluatorFactory,0
MLCQ_6387249_LargeClass,bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/commands/NotHandledException.java,java,LargeClass,NotHandledException,0
MLCQ_6387249_DataClass,bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/commands/NotHandledException.java,java,DataClass,NotHandledException,0
MLCQ_4478069_LargeClass,exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/conv/JsonConvertFrom.java,java,LargeClass,ConvertFromJsonNullableInput,0
MLCQ_4478069_DataClass,exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/conv/JsonConvertFrom.java,java,DataClass,ConvertFromJsonNullableInput,0
MLCQ_5827504_LongMethod,ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/ui/views/evalDataTable/EvalTableContentProvider.java,java,LongMethod,getElements,0
MLCQ_5827504_FeatureEnvy,ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/ui/views/evalDataTable/EvalTableContentProvider.java,java,FeatureEnvy,getElements,0
MLCQ_7274045_FeatureEnvy,visualvm/jmx/src/org/graalvm/visualvm/jmx/impl/JmxModelImpl.java,java,FeatureEnvy,propertyChange,0
MLCQ_7274045_LongMethod,visualvm/jmx/src/org/graalvm/visualvm/jmx/impl/JmxModelImpl.java,java,LongMethod,propertyChange,0
MLCQ_6153322_LargeClass,core/tests/org.eclipse.dltk.core.tests/src/org/eclipse/dltk/core/tests/util/ModelTestUtils.java,java,LargeClass,ModelTestUtils,0
MLCQ_6153322_DataClass,core/tests/org.eclipse.dltk.core.tests/src/org/eclipse/dltk/core/tests/util/ModelTestUtils.java,java,DataClass,ModelTestUtils,0
MLCQ_9371177_DataClass,src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.asm.sparc/src/org/graalvm/compiler/asm/sparc/SPARCAssembler.java,java,DataClass,CompositeBitSpec,0
MLCQ_9371177_LargeClass,src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.asm.sparc/src/org/graalvm/compiler/asm/sparc/SPARCAssembler.java,java,LargeClass,CompositeBitSpec,0
MLCQ_5894798_FeatureEnvy,xmlschema-walker/src/main/java/org/apache/ws/commons/schema/docpath/XmlSchemaPathFinder.java,java,FeatureEnvy,getLength,0
MLCQ_5894798_LongMethod,xmlschema-walker/src/main/java/org/apache/ws/commons/schema/docpath/XmlSchemaPathFinder.java,java,LongMethod,getLength,0
MLCQ_4645346_LargeClass,flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/operators/windowing/functions/InternalIterableProcessWindowFunction.java,java,LargeClass,InternalIterableProcessWindowFunction,0
MLCQ_4645346_DataClass,flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/operators/windowing/functions/InternalIterableProcessWindowFunction.java,java,DataClass,InternalIterableProcessWindowFunction,0
MLCQ_7604836_LongMethod,plugins/org.springframework.ide.eclipse.boot.wizard/src/org/springframework/ide/eclipse/boot/wizard/FilteredDependenciesSection.java,java,LongMethod,onFilter,0
MLCQ_7604836_FeatureEnvy,plugins/org.springframework.ide.eclipse.boot.wizard/src/org/springframework/ide/eclipse/boot/wizard/FilteredDependenciesSection.java,java,FeatureEnvy,onFilter,0
MLCQ_4276035_LongMethod,src/main/java/org/apache/commons/math4/ode/nonstiff/AdamsFieldStepInterpolator.java,java,LongMethod,AdamsFieldStepInterpolator,0
MLCQ_4276035_FeatureEnvy,src/main/java/org/apache/commons/math4/ode/nonstiff/AdamsFieldStepInterpolator.java,java,FeatureEnvy,AdamsFieldStepInterpolator,0
MLCQ_5702958_LargeClass,storm-client/src/jvm/org/apache/storm/trident/state/ReadOnlyState.java,java,LargeClass,ReadOnlyState,0
MLCQ_5702958_DataClass,storm-client/src/jvm/org/apache/storm/trident/state/ReadOnlyState.java,java,DataClass,ReadOnlyState,0
MLCQ_8706829_LongMethod,bundles/org.eclipse.swt/Eclipse SWT PI/gtk/org/eclipse/swt/internal/gtk/GDK.java,java,LongMethod,gdk_event_get_scroll_direction,0
MLCQ_8706829_FeatureEnvy,bundles/org.eclipse.swt/Eclipse SWT PI/gtk/org/eclipse/swt/internal/gtk/GDK.java,java,FeatureEnvy,gdk_event_get_scroll_direction,0
MLCQ_8785914_LongMethod,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/impl/JobImpl.java,java,LongMethod,transition,0
MLCQ_8785914_FeatureEnvy,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/impl/JobImpl.java,java,FeatureEnvy,transition,0
MLCQ_6976868_DataClass,javatests/jsinterop/generator/externs/functiontype/SimpleInterface.java,java,DataClass,SimpleInterface,0
MLCQ_6976868_LargeClass,javatests/jsinterop/generator/externs/functiontype/SimpleInterface.java,java,LargeClass,SimpleInterface,0
MLCQ_5630298_LargeClass,compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/jx/SwitchEmitter.java,java,LargeClass,SwitchEmitter,0
MLCQ_5630298_DataClass,compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/jx/SwitchEmitter.java,java,DataClass,SwitchEmitter,0
MLCQ_7595459_FeatureEnvy,spring-security-oauth2/src/main/java/org/springframework/security/oauth2/provider/expression/OAuth2SecurityExpressionMethods.java,java,FeatureEnvy,hasAnyScope,0
MLCQ_7595459_LongMethod,spring-security-oauth2/src/main/java/org/springframework/security/oauth2/provider/expression/OAuth2SecurityExpressionMethods.java,java,LongMethod,hasAnyScope,0
MLCQ_9241391_LargeClass,src/java.desktop/share/classes/javax/swing/TimerQueue.java,java,LargeClass,DelayedTimer,0
MLCQ_9241391_DataClass,src/java.desktop/share/classes/javax/swing/TimerQueue.java,java,DataClass,DelayedTimer,0
MLCQ_3804138_LargeClass,jstorm-core/src/main/java/backtype/storm/utils/ZookeeperServerCnxnFactory.java,java,LargeClass,ZookeeperServerCnxnFactory,0
MLCQ_3804138_DataClass,jstorm-core/src/main/java/backtype/storm/utils/ZookeeperServerCnxnFactory.java,java,DataClass,ZookeeperServerCnxnFactory,0
MLCQ_6135806_LargeClass,core/plugins/org.eclipse.dltk.ui/src/org/eclipse/dltk/internal/ui/callhierarchy/LocationLabelProvider.java,java,LargeClass,LocationLabelProvider,0
MLCQ_6135806_DataClass,core/plugins/org.eclipse.dltk.ui/src/org/eclipse/dltk/internal/ui/callhierarchy/LocationLabelProvider.java,java,DataClass,LocationLabelProvider,0
MLCQ_4435287_FeatureEnvy,webapp/src/main/java/org/apache/falcon/resource/InstanceManager.java,java,FeatureEnvy,resumeInstance,0
MLCQ_4435287_LongMethod,webapp/src/main/java/org/apache/falcon/resource/InstanceManager.java,java,LongMethod,resumeInstance,0
